NL.tsv	3-4	341-345	geel	O
NL.tsv	3-5	346-349	van	O
NL.tsv	3-6	350-355	kleur	O
NL.tsv	3-7	356-359	met	O
NL.tsv	3-8	360-366	bruine	O
NL.tsv	3-9	367-374	stippen	O
NL.tsv	3-10	374-375	;	O
NL.tsv	3-11	376-379	het	O
NL.tsv	3-12	380-385	beste	O
NL.tsv	3-13	386-391	soort	O
NL.tsv	3-14	392-394	is	O
NL.tsv	3-15	395-407	graauvlekkig	O
NL.tsv	3-16	408-412	door	O
NL.tsv	3-17	413-414	’	O
NL.tsv	3-18	414-415	t	O
NL.tsv	3-19	416-420	geel	O
NL.tsv	3-20	420-421	,	O
NL.tsv	3-21	422-425	dik	O
NL.tsv	3-22	426-429	van	O
NL.tsv	3-23	430-435	schil	O
NL.tsv	3-24	436-438	en	O
NL.tsv	3-25	439-442	een	O
NL.tsv	3-26	443-449	weinig	O
NL.tsv	3-27	450-459	muskerend	O
NL.tsv	3-28	460-463	van	O
NL.tsv	3-29	464-469	smaak	O

NL.tsv	4-1	472-484	Saffraanpeer	O
NL.tsv	4-2	485-487	is	O
NL.tsv	4-3	488-491	van	O
NL.tsv	4-4	492-495	het	O
NL.tsv	4-5	496-504	grootste	O
NL.tsv	4-6	505-510	soort	O
NL.tsv	4-7	511-514	van	O
NL.tsv	4-8	515-520	Peren	O
NL.tsv	4-9	520-521	,	O
NL.tsv	4-10	522-526	lang	O
NL.tsv	4-11	526-527	,	O
NL.tsv	4-12	528-531	dik	O
NL.tsv	4-13	531-532	,	O
NL.tsv	4-14	533-539	bultig	O
NL.tsv	4-15	539-540	,	O
NL.tsv	4-16	541-545	niet	O
NL.tsv	4-17	546-551	spits	O
NL.tsv	4-18	551-552	,	O
NL.tsv	4-19	553-555	en	O
NL.tsv	4-20	556-560	zyne	O
NL.tsv	4-21	561-565	naam	O
NL.tsv	4-22	566-571	wordt	O
NL.tsv	4-23	572-576	door	O
NL.tsv	4-24	577-581	zyne	O
NL.tsv	4-25	582-596	geelachtigheid	O
NL.tsv	4-26	597-599	en	O
NL.tsv	4-27	600-604	rode	O
NL.tsv	4-28	605-616	blozendheid	O
NL.tsv	4-29	617-624	geboren	O
NL.tsv	4-30	624-625	;	O
NL.tsv	4-31	626-632	schoon	O
NL.tsv	4-32	633-635	ze	O
NL.tsv	4-33	636-638	de	O
NL.tsv	4-34	639-647	Romeinen	O
NL.tsv	4-35	648-653	Pyrum	O
NL.tsv	4-36	654-661	Nardium	O
NL.tsv	4-37	661-662	,	O
NL.tsv	4-38	663-665	en	O
NL.tsv	4-39	666-668	de	O
NL.tsv	4-40	669-679	Brabanders	O
NL.tsv	4-41	680-691	Zomerkaneel	O
NL.tsv	4-42	692-697	heten	O

NL.tsv	5-1	699-701	Zy	B-Smell_Source
NL.tsv	5-2	702-708	zweemt	B-Smell_Word
NL.tsv	5-3	709-711	na	O
NL.tsv	5-4	712-714	de	O
NL.tsv	5-5	715-726	Bonchretien	O

NL.tsv	6-1	728-730	Zy	O
NL.tsv	6-2	731-733	is	O
NL.tsv	6-3	734-745	dikschillig	O
NL.tsv	6-4	745-746	,	O
NL.tsv	6-5	747-757	grofkarlig	O
NL.tsv	6-6	757-758	,	O
NL.tsv	6-7	759-762	vol	O
NL.tsv	6-8	763-767	zoet	B-Smell_Source
NL.tsv	6-9	768-771	sap	I-Smell_Source
NL.tsv	6-10	771-772	,	O
NL.tsv	6-11	773-776	dat	O
NL.tsv	6-12	777-779	in	O
NL.tsv	6-13	780-789	zwavelige	O
NL.tsv	6-14	790-801	darygronden	O
NL.tsv	6-15	802-806	meer	B-Quality
NL.tsv	6-16	807-811	geur	B-Smell_Word
NL.tsv	6-17	812-817	krygt	O

NL.tsv	7-1	820-825	Poire	O
NL.tsv	7-2	826-828	de	O
NL.tsv	7-3	829-835	Orange	O
NL.tsv	7-4	835-836	;	O
NL.tsv	7-5	837-840	die	O
NL.tsv	7-6	841-845	naam	O
NL.tsv	7-7	846-848	is	O
NL.tsv	7-8	849-852	aan	O
NL.tsv	7-9	853-864	verscheiden	O
NL.tsv	7-10	865-872	soorten	O
NL.tsv	7-11	873-876	van	O
NL.tsv	7-12	877-882	Peren	O
NL.tsv	7-13	883-890	gegeven	O
NL.tsv	7-14	890-891	,	O
NL.tsv	7-15	892-895	die	O
NL.tsv	7-16	896-899	van	O
NL.tsv	7-17	900-901	’	O
NL.tsv	7-18	901-902	t	O
NL.tsv	7-19	903-911	kleinste	O
NL.tsv	7-20	912-917	soort	O
NL.tsv	7-21	918-921	zyn	O

NL.tsv	8-1	923-925	Zy	O
NL.tsv	8-2	926-929	zyn	O
NL.tsv	8-3	930-934	alle	O
NL.tsv	8-4	935-939	rond	O
NL.tsv	8-5	939-940	,	O
NL.tsv	8-6	941-945	geel	O
NL.tsv	8-7	945-946	,	O
NL.tsv	8-8	947-954	gestipt	O
NL.tsv	8-9	954-955	,	O
NL.tsv	8-10	956-967	dikschillig	O

NL.tsv	9-1	969-978	Muskerend	O
NL.tsv	9-2	978-979	,	O
NL.tsv	9-3	980-983	die	O
NL.tsv	9-4	984-986	in	O
NL.tsv	9-5	987-989	de	O
NL.tsv	9-6	990-996	Herfst	O
NL.tsv	9-7	997-1006	rypworden	O

NL.tsv	10-1	1008-1012	Maar	O
NL.tsv	10-2	1013-1017	daar	O
NL.tsv	10-3	1018-1020	is	O
NL.tsv	10-4	1021-1024	een	O
NL.tsv	10-5	1025-1035	Winterpeer	O
NL.tsv	10-6	1035-1036	,	O
NL.tsv	10-7	1037-1040	die	O
NL.tsv	10-8	1041-1045	niet	O
NL.tsv	10-9	1046-1054	muskeert	O
NL.tsv	10-10	1055-1057	en	O
NL.tsv	10-11	1058-1066	gestoofd	O
NL.tsv	10-12	1069-1073	zeer	O
NL.tsv	10-13	1074-1078	rood	O
NL.tsv	10-14	1079-1081	en	O
NL.tsv	10-15	1082-1091	aangenaam	O
NL.tsv	10-16	1092-1094	is	O

NL.tsv	11-1	1098-1100	De	O
NL.tsv	11-2	1101-1114	Gezegendepeer	O
NL.tsv	11-3	1115-1117	is	O
NL.tsv	11-4	1118-1126	ongemeen	O
NL.tsv	11-5	1127-1136	draagbaar	O
NL.tsv	11-6	1137-1140	van	O
NL.tsv	11-7	1141-1148	grootte	O
NL.tsv	11-8	1149-1152	als	O
NL.tsv	11-9	1153-1156	een	O
NL.tsv	11-10	1157-1167	Suikerpeer	O
NL.tsv	11-11	1167-1168	:	O
NL.tsv	11-12	1169-1173	maar	O
NL.tsv	11-13	1174-1176	zo	O
NL.tsv	11-14	1177-1180	dik	O
NL.tsv	11-15	1181-1185	niet	O
NL.tsv	11-16	1186-1192	puntig	O
NL.tsv	11-17	1193-1196	aan	O
NL.tsv	11-18	1197-1200	den	O
NL.tsv	11-19	1201-1206	steel	O
NL.tsv	11-20	1206-1207	,	O
NL.tsv	11-21	1208-1212	geel	O
NL.tsv	11-22	1213-1216	van	O
NL.tsv	11-23	1217-1222	kleur	O
NL.tsv	11-24	1222-1223	,	O
NL.tsv	11-25	1224-1227	aan	O
NL.tsv	11-26	1228-1230	de	O
NL.tsv	11-27	1231-1234	ene	O
NL.tsv	11-28	1235-1240	helft	O
NL.tsv	11-29	1241-1250	aangenaam	O
NL.tsv	11-30	1251-1255	rood	O
NL.tsv	11-31	1255-1256	,	O
NL.tsv	11-32	1257-1261	daar	O
NL.tsv	11-33	1262-1264	zy	O
NL.tsv	11-34	1265-1267	na	O
NL.tsv	11-35	1268-1270	de	O
NL.tsv	11-36	1271-1274	zon	O
NL.tsv	11-37	1275-1278	toe	O
NL.tsv	11-38	1279-1284	hangt	O

NL.tsv	12-1	1286-1288	Zy	O
NL.tsv	12-2	1289-1291	is	O
NL.tsv	12-3	1292-1302	knapachtig	O
NL.tsv	12-4	1302-1303	,	O
NL.tsv	12-5	1304-1307	vol	O
NL.tsv	12-6	1308-1314	geurig	B-Smell_Word
NL.tsv	12-7	1315-1318	sap	B-Smell_Source
NL.tsv	12-8	1318-1319	,	O
NL.tsv	12-9	1320-1323	dat	O
NL.tsv	12-10	1324-1332	enigzins	O
NL.tsv	12-11	1333-1341	muskeert	O
NL.tsv	12-12	1341-1342	,	O
NL.tsv	12-13	1343-1345	is	O
NL.tsv	12-14	1346-1357	dikschillig	O
NL.tsv	12-15	1357-1358	,	O
NL.tsv	12-16	1359-1362	het	O
NL.tsv	12-17	1363-1368	beurs	O
NL.tsv	12-18	1369-1375	worden	O
NL.tsv	12-19	1376-1380	zeer	O
NL.tsv	12-20	1381-1391	onderhevig	O
NL.tsv	12-21	1391-1392	,	O
NL.tsv	12-22	1393-1397	zelf	O
NL.tsv	12-23	1398-1401	aan	O
NL.tsv	12-24	1402-1405	den	O
NL.tsv	12-25	1406-1410	boom	O
NL.tsv	12-26	1410-1411	,	O
NL.tsv	12-27	1412-1415	als	O
NL.tsv	12-28	1416-1418	zy	O
NL.tsv	12-29	1419-1424	boven	O
NL.tsv	12-30	1425-1429	haar	O
NL.tsv	12-31	1430-1433	tyd	O
NL.tsv	12-32	1434-1439	hangt	O

NL.tsv	1-1	4-6	De	O
NL.tsv	1-2	7-10	lof	O
NL.tsv	1-3	11-16	Iosie	O
NL.tsv	1-4	16-17	,	O
NL.tsv	1-5	18-22	ende	O
NL.tsv	1-6	23-25	de	O
NL.tsv	1-7	26-38	verwoestinge	O
NL.tsv	1-8	39-49	Ierusalems	O
NL.tsv	1-9	50-52	na	O
NL.tsv	1-10	53-56	hem	O
NL.tsv	1-11	56-57	.	O
NL.tsv	1-12	58-59	8	O
NL.tsv	1-13	60-62	De	O
NL.tsv	1-14	63-66	lof	O
NL.tsv	1-15	67-74	Ieremie	O
NL.tsv	1-16	74-75	.	O
NL.tsv	1-17	76-78	10	O
NL.tsv	1-18	79-88	Ezechiels	O
NL.tsv	1-19	88-89	,	O
NL.tsv	1-20	90-92	12	O
NL.tsv	1-21	93-97	ende	O
NL.tsv	1-22	98-101	der	O
NL.tsv	1-23	102-108	twaelf	O
NL.tsv	1-24	109-118	Propheten	O
NL.tsv	1-25	118-119	.	O
NL.tsv	1-26	120-122	13	O
NL.tsv	1-27	123-125	De	O
NL.tsv	1-28	126-129	lof	O
NL.tsv	1-29	130-140	Zerubabels	O
NL.tsv	1-30	140-141	,	O
NL.tsv	1-31	142-146	ende	O
NL.tsv	1-32	147-151	Iesu	O
NL.tsv	1-33	152-155	des	O
NL.tsv	1-34	156-161	soons	O
NL.tsv	1-35	162-170	Iosedeck	O
NL.tsv	1-36	170-171	,	O
NL.tsv	1-37	172-176	door	O
NL.tsv	1-38	177-184	welcker	O
NL.tsv	1-39	185-187	de	O
NL.tsv	1-40	188-194	tempel	O
NL.tsv	1-41	195-197	is	O
NL.tsv	1-42	198-206	herbouwt	O
NL.tsv	1-43	206-207	.	O
NL.tsv	1-44	208-210	15	O
NL.tsv	1-45	211-213	De	O
NL.tsv	1-46	214-217	lof	O
NL.tsv	1-47	218-225	Nehemie	O
NL.tsv	1-48	226-229	die	O
NL.tsv	1-49	230-232	de	O
NL.tsv	1-50	233-239	mueren	O
NL.tsv	1-51	240-250	Ierusalems	O
NL.tsv	1-52	251-258	wederom	O
NL.tsv	1-53	259-264	heeft	O
NL.tsv	1-54	265-274	opgerecht	O
NL.tsv	1-55	274-275	.	O
NL.tsv	1-56	276-278	16	O
NL.tsv	1-57	279-283	Doch	O
NL.tsv	1-58	284-289	boven	O
NL.tsv	1-59	290-294	alle	O
NL.tsv	1-60	295-299	wort	O
NL.tsv	1-61	300-308	verheven	O
NL.tsv	1-62	308-309	,	O
NL.tsv	1-63	310-315	Enoch	O
NL.tsv	1-64	315-316	,	O
NL.tsv	1-65	317-323	Ioseph	O
NL.tsv	1-66	323-324	,	O
NL.tsv	1-67	325-328	Sem	O
NL.tsv	1-68	328-329	,	O
NL.tsv	1-69	330-334	Seth	O
NL.tsv	1-70	334-335	,	O
NL.tsv	1-71	336-340	ende	O
NL.tsv	1-72	341-345	Adam	O
NL.tsv	1-73	345-346	.	O
NL.tsv	1-74	348-349	1	O
NL.tsv	1-75	350-352	DE	O
NL.tsv	1-76	353-366	gedachtenisse	O
NL.tsv	1-77	367-370	van	O
NL.tsv	1-78	371-376	Iosia	O
NL.tsv	1-79	376-377	,	O
NL.tsv	1-80	378-380	is	O
NL.tsv	1-81	381-384	als	O
NL.tsv	1-82	385-388	een	O
NL.tsv	1-83	389-391	te	O
NL.tsv	1-84	392-397	samen	O
NL.tsv	1-85	398-406	gemenght	O
NL.tsv	1-86	407-417	reuckwerck	B-Smell_Word
NL.tsv	1-87	417-418	,	O
NL.tsv	1-88	419-428	toebereyt	O
NL.tsv	1-89	429-433	door	O
NL.tsv	1-90	434-436	de	O
NL.tsv	1-91	437-443	konste	O
NL.tsv	1-92	444-447	des	O
NL.tsv	1-93	448-458	Apothekers	O
NL.tsv	1-94	458-459	.	O
NL.tsv	1-95	461-462	2	O
NL.tsv	1-96	464-466	Sy	O
NL.tsv	1-97	467-469	is	O
NL.tsv	1-98	470-474	soet	B-Quality
NL.tsv	1-99	475-477	in	O
NL.tsv	1-100	478-481	den	O
NL.tsv	1-101	482-486	mont	O
NL.tsv	1-102	487-490	van	O
NL.tsv	1-103	491-496	eenen	O
NL.tsv	1-104	497-507	yegelicken	O
NL.tsv	1-105	508-511	als	O
NL.tsv	1-106	512-518	honigh	O
NL.tsv	1-107	518-519	:	O
NL.tsv	1-108	520-524	ende	O
NL.tsv	1-109	525-528	als	O
NL.tsv	1-110	529-532	een	O
NL.tsv	1-111	533-544	musijckspel	O
NL.tsv	1-112	545-547	in	O
NL.tsv	1-113	548-551	een	O
NL.tsv	1-114	552-563	wijnbanquet	O
NL.tsv	1-115	563-564	.	O
NL.tsv	1-116	566-567	3	O
NL.tsv	1-117	569-571	Hy	O
NL.tsv	1-118	572-577	heeft	O
NL.tsv	1-119	578-581	hem	O
NL.tsv	1-120	582-587	recht	O
NL.tsv	1-121	588-596	gedragen	O
NL.tsv	1-122	597-599	in	O
NL.tsv	1-123	600-602	de	O
NL.tsv	1-124	603-613	bekeeringe	O
NL.tsv	1-125	614-617	des	O
NL.tsv	1-126	618-624	volcks	O
NL.tsv	1-127	624-625	,	O
NL.tsv	1-128	626-630	ende	O
NL.tsv	1-129	631-636	heeft	O
NL.tsv	1-130	637-641	wech	O
NL.tsv	1-131	642-649	genomen	O
NL.tsv	1-132	650-652	de	O
NL.tsv	1-133	653-662	grouwelen	O
NL.tsv	1-134	663-666	der	O
NL.tsv	1-135	667-682	ongerechtigheyt	O
NL.tsv	1-136	682-683	.	O
NL.tsv	1-137	685-686	4	O
NL.tsv	1-138	688-690	Hy	O
NL.tsv	1-139	691-699	rechtede	O
NL.tsv	1-140	700-704	sijn	O
NL.tsv	1-141	705-710	herte	O
NL.tsv	1-142	711-714	tot	O
NL.tsv	1-143	715-718	den	O
NL.tsv	1-144	719-724	Heere	O
NL.tsv	1-145	724-725	,	O
NL.tsv	1-146	726-728	in	O
NL.tsv	1-147	729-731	de	O
NL.tsv	1-148	732-737	dagen	O
NL.tsv	1-149	738-741	der	O
NL.tsv	1-150	742-758	onrechtveerdigen	O
NL.tsv	1-151	759-770	versterckte	O
NL.tsv	1-152	771-773	hy	O
NL.tsv	1-153	774-776	de	O
NL.tsv	1-154	777-793	Godtvreesentheyt	O
NL.tsv	1-1	0-3	ten	O
NL.tsv	1-2	4-11	minsten	O
NL.tsv	1-3	12-15	die	O
NL.tsv	1-4	16-18	de	O
NL.tsv	1-5	19-28	Karabanen	O
NL.tsv	1-6	29-34	agten	O
NL.tsv	1-7	35-43	zodanige	O
NL.tsv	1-8	44-46	te	O
NL.tsv	1-9	47-52	wezen	O
NL.tsv	1-10	52-53	,	O
NL.tsv	1-11	54-56	en	O
NL.tsv	1-12	57-60	die	O
NL.tsv	1-13	61-65	haar	O
NL.tsv	1-14	66-73	plaatze	O
NL.tsv	1-15	74-77	van	O
NL.tsv	1-16	78-83	Goden	O
NL.tsv	1-17	84-90	houden	O

NL.tsv	2-1	93-98	Goede	O
NL.tsv	2-2	99-104	Geest	O
NL.tsv	2-3	104-105	,	O
NL.tsv	2-4	106-109	die	O
NL.tsv	2-5	110-112	zy	O
NL.tsv	2-6	113-117	voor	O
NL.tsv	2-7	118-122	eene	O
NL.tsv	2-8	123-130	Godheid	O
NL.tsv	2-9	131-137	houden	O
NL.tsv	2-10	137-138	;	O
NL.tsv	2-11	139-141	en	O
NL.tsv	2-12	142-145	van	O
NL.tsv	2-13	146-150	wien	O
NL.tsv	2-14	151-154	een	O
NL.tsv	2-15	155-159	yder	O
NL.tsv	2-16	160-165	onder	O
NL.tsv	2-17	166-170	haar	O
NL.tsv	2-18	171-174	den	O
NL.tsv	2-19	175-181	zijnen	O
NL.tsv	2-20	182-187	heeft	O
NL.tsv	2-21	188-192	voor	O
NL.tsv	2-22	193-199	zijnen	O
NL.tsv	2-23	200-205	byzon	O
NL.tsv	2-24	205-206	-	O
NL.tsv	2-25	209-214	deren	O
NL.tsv	2-26	215-218	God	O
NL.tsv	2-27	218-219	,	O
NL.tsv	2-28	220-222	is	O
NL.tsv	2-29	223-226	ook	O
NL.tsv	2-30	227-233	Icheri	O
NL.tsv	2-31	234-241	genaamt	O
NL.tsv	2-32	241-242	,	O
NL.tsv	2-33	243-246	dat	O
NL.tsv	2-34	247-250	het	O
NL.tsv	2-35	251-256	woord	O
NL.tsv	2-36	257-260	der	O
NL.tsv	2-37	261-267	mannen	O
NL.tsv	2-38	268-270	is	O
NL.tsv	2-39	270-271	;	O
NL.tsv	2-40	272-274	en	O
NL.tsv	2-41	275-281	Chemun	O
NL.tsv	2-42	281-282	,	O
NL.tsv	2-43	283-286	het	O
NL.tsv	2-44	287-292	welke	O
NL.tsv	2-45	293-296	dat	O
NL.tsv	2-46	297-300	van	O
NL.tsv	2-47	301-303	de	O
NL.tsv	2-48	304-311	vrouwen	O
NL.tsv	2-49	312-314	is	O
NL.tsv	2-50	314-315	,	O
NL.tsv	2-51	316-318	en	O
NL.tsv	2-52	319-323	waar	O
NL.tsv	2-53	324-327	van	O
NL.tsv	2-54	328-331	het	O
NL.tsv	2-55	332-342	meervoudig	O
NL.tsv	2-56	343-345	is	O
NL.tsv	2-57	346-355	Chemignum	O

NL.tsv	3-1	357-365	Invoegen	O
NL.tsv	3-2	366-369	dat	O
NL.tsv	3-3	370-374	deze	O
NL.tsv	3-4	375-382	woorden	O
NL.tsv	3-5	383-397	over-een-komen	O
NL.tsv	3-6	398-401	met	O
NL.tsv	3-7	402-405	die	O
NL.tsv	3-8	406-409	van	O
NL.tsv	3-9	410-413	God	O
NL.tsv	3-10	413-414	,	O
NL.tsv	3-11	415-417	en	O
NL.tsv	3-12	418-421	van	O
NL.tsv	3-13	422-427	Goden	O

NL.tsv	4-1	429-433	Mijn	O
NL.tsv	4-2	434-439	goede	O
NL.tsv	4-3	440-445	Geest	O
NL.tsv	4-4	445-446	,	O
NL.tsv	4-5	447-449	of	O
NL.tsv	4-6	450-454	mijn	O
NL.tsv	4-7	455-458	God	O
NL.tsv	4-8	458-459	,	O
NL.tsv	4-9	460-461	M	O

NL.tsv	5-1	463-472	Icherikou	O
NL.tsv	5-2	472-473	,	O
